"product_id","name","slug","description","price","sale_price","stock_quantity","average_rating","num_reviews","feature_text","is_active","is_new","created_at","updated_at","brand_id","category_id","short_description","base_price","review_count","sold_count","view_count","status","is_bestseller","tags"
"227","Puma Men Pants Navy Blue Shorts","puma-men-pants-navy-blue-shorts-9342","Puma Men Pants Navy Blue Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","199000.00","","79","4.00","184","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Navy Blue; Season: Fall; Usage: Casual; Source ID: 9342","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","19","Puma Men Pants Navy Blue Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","199000.00","184","441","8379","active","False","men,apparel,bottomwear,shorts,navy-blue,fall,casual,puma"
"228","Puma Men Solid White  Logo 3/4 Pants","puma-men-solid-white-logo-3-4-pants-17939","Puma Men Solid White  Logo 3/4 Pants thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu White, mùa Fall, phong cách Sports.","199000.00","","63","4.20","78","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: White; Season: Fall; Usage: Sports; Source ID: 17939","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","19","Puma Men Solid White  Logo 3/4 Pants thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu White, mùa Fall, phong cách Sports.","199000.00","78","913","4565","active","True","men,apparel,bottomwear,shorts,white,fall,sports,puma"
"229","Fila Men Navy Blue Shorts","fila-men-navy-blue-shorts-45488","Fila Men Navy Blue Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Navy Blue, mùa Summer, phong cách Sports.","199000.00","","71","4.20","296","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Navy Blue; Season: Summer; Usage: Sports; Source ID: 45488","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","40","19","Fila Men Navy Blue Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Navy Blue, mùa Summer, phong cách Sports.","199000.00","296","864","11232","active","True","men,apparel,bottomwear,shorts,navy-blue,summer,sports,fila"
"230","Roxy Women White Shorts","roxy-women-white-shorts-21431","Roxy Women White Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nữ, màu White, mùa Winter, phong cách Casual.","199000.00","","45","4.40","221","Gender: women; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: White; Season: Winter; Usage: Casual; Source ID: 21431","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","105","19","Roxy Women White Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nữ, màu White, mùa Winter, phong cách Casual.","199000.00","221","603","4824","active","False","women,apparel,bottomwear,shorts,white,winter,casual,roxy"
"231","Indigo Nation Men Check Charcoal Shorts","indigo-nation-men-check-charcoal-shorts-29690","Indigo Nation Men Check Charcoal Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Charcoal, mùa Summer, phong cách Casual.","199000.00","","46","4.00","217","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Charcoal; Season: Summer; Usage: Casual; Source ID: 29690","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","60","19","Indigo Nation Men Check Charcoal Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Charcoal, mùa Summer, phong cách Casual.","199000.00","217","711","10665","active","False","men,apparel,bottomwear,shorts,charcoal,summer,casual,indigo"
"232","FILA Women Tenet Black Sports Shoes","fila-women-tenet-black-sports-shoes-15415","FILA Women Tenet Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Black, mùa Fall, phong cách Sports.","899000.00","","98","3.90","149","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Fall; Usage: Sports; Source ID: 15415","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","40","20","FILA Women Tenet Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Black, mùa Fall, phong cách Sports.","899000.00","149","305","3965","active","False","women,footwear,shoes,sports-shoes,black,fall,sports,fila"
"233","Fila Men Drift White Sports Shoes","fila-men-drift-white-sports-shoes-4995","Fila Men Drift White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","","95","4.20","147","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 4995","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","40","20","Fila Men Drift White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","147","824","9064","active","True","men,footwear,shoes,sports-shoes,white,summer,sports,fila"
"234","Nike Men Silver and Black Sports Shoes","nike-men-silver-and-black-sports-shoes-44227","Nike Men Silver and Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Silver, mùa Winter, phong cách Sports.","899000.00","","95","3.90","127","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Silver; Season: Winter; Usage: Sports; Source ID: 44227","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men Silver and Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Silver, mùa Winter, phong cách Sports.","899000.00","127","222","2664","active","False","men,footwear,shoes,sports-shoes,silver,winter,sports,nike"
"235","Kipsta F300 Sala Shoes","kipsta-f300-sala-shoes-5357","Kipsta F300 Sala Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Red, mùa Fall, phong cách Sports.","899000.00","","22","4.10","40","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Red; Season: Fall; Usage: Sports; Source ID: 5357","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","67","20","Kipsta F300 Sala Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Red, mùa Fall, phong cách Sports.","899000.00","40","66","1320","active","False","men,footwear,shoes,sports-shoes,red,fall,sports,kipsta"
"236","Nike Men's Collect White Shoe","nike-men-s-collect-white-shoe-4569","Nike Men's Collect White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","","54","4.40","26","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 4569","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men's Collect White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","26","27","243","active","False","men,footwear,shoes,sports-shoes,white,summer,sports,nike"
"237","Nike Men Waffle Racer II Black Sports Shoes","nike-men-waffle-racer-ii-black-sports-shoes-19302","Nike Men Waffle Racer II Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","","38","3.80","2","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Fall; Usage: Sports; Source ID: 19302","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men Waffle Racer II Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","2","130","2600","active","False","men,footwear,shoes,sports-shoes,black,fall,sports,nike"
"238","Puma Women Cell Exsis Silver Black White Shoe","puma-women-cell-exsis-silver-black-white-shoe-4475","Puma Women Cell Exsis Silver Black White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Silver, mùa Summer, phong cách Sports.","899000.00","","23","4.30","231","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Silver; Season: Summer; Usage: Sports; Source ID: 4475","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Women Cell Exsis Silver Black White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Silver, mùa Summer, phong cách Sports.","899000.00","231","17","323","active","False","women,footwear,shoes,sports-shoes,silver,summer,sports,puma"
"239","Nike Men Nike Backboard Grey Sports Shoes","nike-men-nike-backboard-grey-sports-shoes-9384","Nike Men Nike Backboard Grey Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","10","4.70","143","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 9384","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men Nike Backboard Grey Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","143","667","10005","active","True","men,footwear,shoes,sports-shoes,white,fall,sports,nike"
"240","Nike Men T90 Shoot I\/ HG-B White Sports Shoe","nike-men-t90-shoot-i-hg-b-white-sports-shoe-17845","Nike Men T90 Shoot I\/ HG-B White Sports Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","33","4.80","99","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 17845","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men T90 Shoot I\/ HG-B White Sports Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","99","325","6500","active","False","men,footwear,shoes,sports-shoes,white,fall,sports,nike"
"241","Nike Women Air Pegasus Grey & Blue Sports Shoes","nike-women-air-pegasus-grey-blue-sports-shoes-36219","Nike Women Air Pegasus Grey & Blue Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Grey, mùa Summer, phong cách Sports.","899000.00","","62","3.90","251","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Grey; Season: Summer; Usage: Sports; Source ID: 36219","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Women Air Pegasus Grey & Blue Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Grey, mùa Summer, phong cách Sports.","899000.00","251","262","1310","active","False","women,footwear,shoes,sports-shoes,grey,summer,sports,nike"
"242","Reebok Men's Lochraven Silver Black Shoe","reebok-men-s-lochraven-silver-black-shoe-5712","Reebok Men's Lochraven Silver Black Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Silver, mùa Summer, phong cách Sports.","899000.00","","43","4.40","25","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Silver; Season: Summer; Usage: Sports; Source ID: 5712","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","101","20","Reebok Men's Lochraven Silver Black Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Silver, mùa Summer, phong cách Sports.","899000.00","25","8","48","active","False","men,footwear,shoes,sports-shoes,silver,summer,sports,reebok"
"243","Nike Men's Air Pegasus 27 White Grey Shoe","nike-men-s-air-pegasus-27-white-grey-shoe-6673","Nike Men's Air Pegasus 27 White Grey Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","","86","4.60","215","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 6673","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men's Air Pegasus 27 White Grey Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","215","831","7479","active","True","men,footwear,shoes,sports-shoes,white,summer,sports,nike"
"244","Nike Women Wmns Nike Lun +2 Grey Sports Shoes","nike-women-wmns-nike-lun-2-grey-sports-shoes-9394","Nike Women Wmns Nike Lun +2 Grey Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Grey, mùa Fall, phong cách Sports.","899000.00","","66","4.90","216","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Grey; Season: Fall; Usage: Sports; Source ID: 9394","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Women Wmns Nike Lun +2 Grey Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Grey, mùa Fall, phong cách Sports.","899000.00","216","558","7812","active","True","women,footwear,shoes,sports-shoes,grey,fall,sports,nike"
"245","Puma Women Future Cat Remix White Blue Shoe","puma-women-future-cat-remix-white-blue-shoe-7826","Puma Women Future Cat Remix White Blue Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu White, mùa Summer, phong cách Sports.","899000.00","","37","4.60","264","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 7826","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Women Future Cat Remix White Blue Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu White, mùa Summer, phong cách Sports.","899000.00","264","943","12259","active","True","women,footwear,shoes,sports-shoes,white,summer,sports,puma"
"246","ADIDAS Men Marathon Blue Sports Shoes","adidas-men-marathon-blue-sports-shoes-32188","ADIDAS Men Marathon Blue Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Blue, mùa Summer, phong cách Sports.","899000.00","","22","4.60","189","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Blue; Season: Summer; Usage: Sports; Source ID: 32188","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","3","20","ADIDAS Men Marathon Blue Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Blue, mùa Summer, phong cách Sports.","899000.00","189","728","10192","active","True","men,footwear,shoes,sports-shoes,blue,summer,sports,adidas"
"247","Puma Men Cabana Racer White Sports Shoes","puma-men-cabana-racer-white-sports-shoes-10161","Puma Men Cabana Racer White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","43","4.80","87","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 10161","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Men Cabana Racer White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","87","271","1355","active","False","men,footwear,shoes,sports-shoes,white,fall,sports,puma"
"248","Puma Men Kuris Black Sports Shoes","puma-men-kuris-black-sports-shoes-26448","Puma Men Kuris Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","","48","3.90","258","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Fall; Usage: Sports; Source ID: 26448","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Men Kuris Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","258","282","3102","active","False","men,footwear,shoes,sports-shoes,black,fall,sports,puma"
"249","F Sports Men Grey Gravity Sports Shoes","f-sports-men-grey-gravity-sports-shoes-54540","F Sports Men Grey Gravity Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Grey, mùa Fall, phong cách Sports.","899000.00","","44","4.80","122","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Grey; Season: Fall; Usage: Sports; Source ID: 54540","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","39","20","F Sports Men Grey Gravity Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Grey, mùa Fall, phong cách Sports.","899000.00","122","778","13226","active","True","men,footwear,shoes,sports-shoes,grey,fall,sports,f"
"250","Lotto Men White Sports Shoes","lotto-men-white-sports-shoes-39673","Lotto Men White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","","48","3.90","271","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 39673","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","74","20","Lotto Men White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Summer, phong cách Sports.","899000.00","271","582","5238","active","False","men,footwear,shoes,sports-shoes,white,summer,sports,lotto"
